Biomarker,AUC,Sensitivity (max sum),Specificity (max sum),Sensitivity (sens > 95%),Specificity (sens > 95%),Log2FC,p-value,n_pos,n_neg,n_pos+n_neg
CNDG2_HUMAN,0.662,0.636,0.833,0.97,0.167,0.402,0.103141,33,12,45
PINX1_HUMAN,0.655,0.931,0.375,0.966,0.312,0.41,0.090009,29,16,45
FAM3D_HUMAN,0.652,0.556,0.815,1.0,0.037,-0.474,0.088593,18,27,45
ATS2_HUMAN,0.625,0.545,0.783,0.955,0.304,-0.208,0.155867,22,23,45
SH23A_HUMAN,0.617,0.348,0.955,1.0,0.0,0.185,0.184083,23,22,45
LIRA2_HUMAN,0.611,0.478,0.818,0.957,0.182,0.399,0.207608,23,22,45
CAF1A_HUMAN,0.601,0.784,0.5,1.0,0.0,0.21,0.388315,37,8,45
LX15B_HUMAN,0.597,0.5,0.714,1.0,0.095,-0.274,0.269848,24,21,45
SHPRH_HUMAN,0.597,0.364,0.87,1.0,0.0,0.41,0.270796,22,23,45
FOXJ2_HUMAN,0.58,0.294,0.964,1.0,0.0,-0.134,0.380004,17,28,45
FUT3_HUMAN,0.579,0.269,1.0,0.962,0.053,0.489,0.376304,26,19,45
MLXIP_HUMAN,0.569,0.321,0.941,0.964,0.176,0.146,0.446754,28,17,45
TNR6C_HUMAN,0.569,0.545,0.652,0.955,0.043,-0.135,0.433422,22,23,45
TMOD2_HUMAN,0.567,0.619,0.542,0.952,0.083,-0.247,0.44597,21,24,45
SPY1_HUMAN,0.564,0.6,0.6,0.96,0.05,-0.17,0.471826,25,20,45
TAF1_HUMAN,0.563,0.826,0.409,0.957,0.227,-0.155,0.474466,23,22,45
UQCC3_HUMAN,0.557,0.682,0.522,0.955,0.087,0.147,0.517558,22,23,45
FBX17_HUMAN,0.556,0.286,0.947,1.0,0.0,0.051,0.656608,7,38,45
DUS11_HUMAN,0.541,0.548,0.643,1.0,0.071,0.127,0.667889,31,14,45
BICRA_HUMAN,0.537,0.621,0.625,1.0,0.0,0.071,0.695624,29,16,45
TP8L1_HUMAN,0.536,0.64,0.55,1.0,0.1,0.125,0.689357,25,20,45
MSX2_HUMAN,0.528,0.292,1.0,1.0,0.0,0.134,0.75874,24,21,45
SNPC4_HUMAN,0.514,0.481,0.722,0.963,0.056,-0.008,0.880296,27,18,45
F204A_HUMAN,0.506,0.333,0.833,0.963,0.056,-0.024,0.953812,27,18,45
ZN281_HUMAN,0.503,0.788,0.417,0.97,0.083,-0.01,0.989761,33,12,45
REST_HUMAN,0.502,0.333,0.833,0.963,0.056,0.032,0.990757,27,18,45
BCOR_HUMAN,0.502,0.593,0.611,1.0,0.056,-0.039,0.990757,27,18,45
ZWINT_HUMAN,0.87,0.732,1.0,1.0,0.333,1.197,0.030806,41,3,44
HKDC1_HUMAN,0.771,0.567,0.929,0.967,0.214,0.896,0.004237,30,14,44
KIF12_HUMAN,0.766,0.917,0.594,1.0,0.5,-1.115,0.007478,12,32,44
ADCY5_HUMAN,0.755,0.714,0.8,1.0,0.0,-0.497,0.007285,14,30,44
RP25L_HUMAN,0.743,0.536,0.938,0.964,0.125,0.618,0.008118,28,16,44
R51A1_HUMAN,0.719,0.889,0.625,0.972,0.5,-1.171,0.05611,36,8,44
SFT2C_HUMAN,0.71,0.4,1.0,0.967,0.071,0.59,0.027469,30,14,44
NDUC2_HUMAN,0.707,0.846,0.613,1.0,0.032,-0.551,0.032756,13,31,44
D39U1_HUMAN,0.705,1.0,0.455,1.0,0.455,-0.623,0.04489,11,33,44
CDON_HUMAN,0.702,0.871,0.538,1.0,0.385,-2.415,0.037195,31,13,44
SIDT2_HUMAN,0.695,0.941,0.444,1.0,0.037,-0.427,0.031937,17,27,44
ZN827_HUMAN,0.69,0.429,0.875,0.964,0.25,0.542,0.039247,28,16,44
ORML1_HUMAN;ORML2_HUMAN;ORML3_HUMAN,0.685,0.4,0.966,1.0,0.138,-0.707,0.047619,15,29,44
MTCL1_HUMAN,0.681,0.964,0.438,0.964,0.438,0.581,0.04953,28,16,44
RBM23_HUMAN,0.664,0.407,0.882,1.0,0.0,0.308,0.070645,27,17,44
GPHRA_HUMAN;GPHRB_HUMAN,0.66,0.444,0.962,1.0,0.038,-0.476,0.075346,18,26,44
RPGF3_HUMAN,0.65,1.0,0.355,1.0,0.355,-0.302,0.12273,13,31,44
MSMO1_HUMAN,0.65,0.625,0.679,1.0,0.071,-0.384,0.10471,16,28,44
RT28_HUMAN,0.64,0.613,0.692,1.0,0.077,0.644,0.14972,31,13,44
MISP3_HUMAN,0.623,0.5,0.75,0.964,0.062,0.402,0.183629,28,16,44
GPSM2_HUMAN,0.619,0.565,0.714,1.0,0.0,-0.328,0.180465,23,21,44
L2HDH_HUMAN,0.617,0.571,0.696,0.952,0.304,-0.908,0.188232,21,23,44
TSTD2_HUMAN,0.605,0.786,0.5,1.0,0.0,0.191,0.256592,28,16,44
RETST_HUMAN,0.605,0.4,0.897,1.0,0.0,-0.122,0.265205,15,29,44
HYAL1_HUMAN,0.596,0.387,0.923,0.968,0.077,0.198,0.328323,31,13,44
RM11_HUMAN,0.593,0.765,0.481,1.0,0.0,-0.205,0.311374,17,27,44
PRRT3_HUMAN,0.583,0.792,0.45,0.958,0.15,0.279,0.351841,24,20,44
DAXX_HUMAN,0.583,0.633,0.643,0.967,0.143,0.163,0.384673,30,14,44
S53A1_HUMAN,0.582,0.609,0.619,0.957,0.048,0.259,0.359468,23,21,44
CFTR_HUMAN,0.579,0.6,0.632,1.0,0.0,0.175,0.380662,25,19,44
ZBT7A_HUMAN,0.576,0.485,0.818,0.97,0.091,0.147,0.464288,33,11,44
COX16_HUMAN,0.568,0.345,0.867,1.0,0.0,-0.09,0.472744,29,15,44
ZSC31_HUMAN,0.555,0.783,0.476,1.0,0.095,0.188,0.541253,23,21,44
TCAL2_HUMAN,0.553,0.692,0.548,1.0,0.097,0.166,0.589062,13,31,44
RNF41_HUMAN,0.552,0.867,0.286,1.0,0.143,0.174,0.587991,30,14,44
TRIQK_HUMAN,0.549,0.467,0.793,1.0,0.034,-0.144,0.603101,15,29,44
NDC1_HUMAN,0.543,0.632,0.56,1.0,0.0,-0.077,0.635586,19,25,44
AB17B_HUMAN,0.541,0.684,0.48,1.0,0.04,0.135,0.652577,19,25,44
HERC3_HUMAN,0.54,0.792,0.35,1.0,0.05,0.104,0.662801,24,20,44
TRI27_HUMAN,0.539,0.158,1.0,1.0,0.0,-0.087,0.66975,19,25,44
KRT86_HUMAN,0.528,0.6,0.579,1.0,0.0,0.13,0.758066,25,19,44
RT31_HUMAN,0.523,0.176,0.963,1.0,0.111,-0.068,0.809529,17,27,44
SDHL_HUMAN,0.514,0.514,0.714,1.0,0.0,-0.073,0.925017,37,7,44
PACRG_HUMAN,0.513,0.917,0.312,1.0,0.219,0.151,0.905604,12,32,44
KC1G3_HUMAN,0.505,0.852,0.412,1.0,0.0,0.014,0.961551,27,17,44
H90B4_HUMAN,0.503,0.828,0.333,1.0,0.067,-0.292,0.980247,29,15,44
PAF15_HUMAN,0.947,0.868,1.0,0.974,0.6,2.136,0.000235,38,5,43
DTX4_HUMAN,0.845,0.786,0.867,1.0,0.2,0.862,0.000231,28,15,43
RL22L_HUMAN,0.838,0.595,1.0,0.973,0.167,1.922,0.006471,37,6,43
PWP3B_HUMAN,0.83,0.6,1.0,1.0,0.303,-0.934,0.001814,10,33,43
ARP6_HUMAN,0.82,0.645,1.0,0.968,0.25,0.717,0.001334,31,12,43
VSIG8_HUMAN,0.771,0.556,0.912,1.0,0.235,-1.665,0.013779,9,34,43
KCTD5_HUMAN,0.74,0.607,0.933,0.964,0.2,0.549,0.010438,28,15,43
RHG06_HUMAN,0.712,0.444,0.941,1.0,0.265,-0.613,0.054156,9,34,43
RN185_HUMAN,0.685,0.688,0.704,1.0,0.074,-0.332,0.04577,16,27,43
BICC1_HUMAN,0.676,0.75,0.609,0.95,0.261,0.506,0.049983,20,23,43
SORC2_HUMAN,0.669,0.667,0.679,1.0,0.036,-0.696,0.072414,15,28,43
M4K1_HUMAN,0.661,0.7,0.609,0.95,0.261,-0.269,0.073507,20,23,43
PLS4_HUMAN,0.626,0.5,0.784,1.0,0.243,-0.302,0.344107,6,37,43
FCAR_HUMAN,0.62,0.808,0.529,0.962,0.059,0.19,0.192198,26,17,43
LRC25_HUMAN,0.614,0.571,0.733,0.964,0.267,0.245,0.226121,28,15,43
MSRB2_HUMAN,0.61,0.458,0.789,0.958,0.158,-0.324,0.226063,24,19,43
DYN3_HUMAN,0.609,0.562,0.741,1.0,0.0,-0.221,0.242663,16,27,43
P4K2B_HUMAN,0.608,0.633,0.692,1.0,0.0,0.17,0.27245,30,13,43
ZN608_HUMAN,0.606,0.621,0.714,1.0,0.0,-0.234,0.270673,29,14,43
K1C15_HUMAN,0.598,0.444,0.8,1.0,0.12,-0.488,0.284216,18,25,43
E2AK1_HUMAN,0.597,0.697,0.6,1.0,0.1,0.188,0.365168,33,10,43
FXL19_HUMAN,0.586,0.786,0.467,0.964,0.133,0.252,0.365665,28,15,43
S17A5_HUMAN,0.578,0.364,0.905,0.955,0.19,-0.186,0.388399,22,21,43
BCKD_HUMAN,0.576,0.9,0.391,0.95,0.304,0.343,0.400881,20,23,43
AFAP1_HUMAN,0.574,0.963,0.312,0.963,0.312,0.165,0.428671,27,16,43
CRLD2_HUMAN,0.571,0.536,0.667,1.0,0.0,0.211,0.452214,28,15,43
MFN1_HUMAN,0.562,0.308,0.933,1.0,0.0,0.017,0.53431,13,30,43
PDGFB_HUMAN,0.561,0.192,1.0,1.0,0.059,-0.361,0.51037,26,17,43
RHG07_HUMAN,0.557,1.0,0.229,1.0,0.229,-0.134,0.634875,8,35,43
TREF1_HUMAN,0.553,0.72,0.5,1.0,0.056,-0.058,0.562906,25,18,43
MARH5_HUMAN,0.545,0.8,0.364,1.0,0.0,-0.095,0.676791,10,33,43
ADA15_HUMAN,0.543,0.643,0.6,0.964,0.067,0.181,0.65564,28,15,43
CNDD3_HUMAN,0.541,0.838,0.5,1.0,0.0,0.068,0.771484,37,6,43
MYRIP_HUMAN,0.533,0.389,0.76,1.0,0.0,-0.054,0.721118,18,25,43
CLD1_HUMAN,0.531,0.25,1.0,1.0,0.0,0.214,0.750083,28,15,43
FA8_HUMAN,0.526,0.429,0.733,0.964,0.133,-0.048,0.789034,28,15,43
B4GN3_HUMAN,0.517,0.783,0.4,0.957,0.2,0.13,0.855097,23,20,43
PTPRQ_HUMAN,0.517,0.5,0.696,1.0,0.0,0.004,0.855097,20,23,43
SP20H_HUMAN,0.515,0.261,0.85,1.0,0.05,0.019,0.874244,23,20,43
KAT6A_HUMAN,0.502,0.36,0.944,1.0,0.0,-0.102,0.990179,25,18,43
PDD2L_HUMAN,0.973,0.865,1.0,1.0,0.8,1.344,4.5e-05,37,5,42
SKAP_HUMAN,0.938,0.925,1.0,0.95,0.5,1.267,0.027875,40,2,42
IQGA3_HUMAN,0.875,0.676,1.0,0.971,0.5,0.841,0.000502,34,8,42
MSRB1_HUMAN,0.859,0.812,1.0,1.0,0.1,1.192,0.000721,32,10,42
NEK8_HUMAN,0.852,0.833,0.75,1.0,0.417,-1.391,0.000118,18,24,42
NET1_HUMAN,0.828,0.688,1.0,0.969,0.2,1.345,0.002029,32,10,42
SAC31_HUMAN,0.806,0.944,0.667,1.0,0.5,0.947,0.015623,36,6,42
CCND1_HUMAN,0.799,0.652,0.947,1.0,0.211,1.027,0.001019,23,19,42
GIMA5_HUMAN,0.765,0.75,0.794,1.0,0.088,-0.791,0.019847,8,34,42
FNIP2_HUMAN,0.76,0.762,0.762,0.952,0.571,-1.389,0.004134,21,21,42
ANPRB_HUMAN,0.741,0.8,0.676,1.0,0.351,-0.55,0.087816,5,37,42
SYNPO_HUMAN,0.734,0.833,0.667,1.0,0.042,-0.391,0.010639,18,24,42
NACA2_HUMAN,0.713,0.625,0.8,0.969,0.1,0.547,0.046222,32,10,42
HUMMR_HUMAN,0.71,0.857,0.6,1.0,0.314,-0.792,0.085324,7,35,42
MT1G_HUMAN;MT1X_HUMAN;MT2_HUMAN,0.704,0.704,0.667,0.963,0.333,0.744,0.031358,27,15,42
TM14C_HUMAN,0.696,0.929,0.464,1.0,0.25,-0.446,0.041236,14,28,42
NAPEP_HUMAN,0.69,0.923,0.5,0.962,0.125,0.406,0.042033,26,16,42
S4A7_HUMAN,0.678,0.938,0.5,0.969,0.3,0.458,0.095214,32,10,42
ABCD1_HUMAN,0.673,0.714,0.667,1.0,0.286,-0.505,0.055897,21,21,42
BAK_HUMAN,0.642,0.885,0.438,0.962,0.188,0.429,0.129726,26,16,42
NCOA4_HUMAN,0.637,0.63,0.667,0.963,0.133,0.29,0.14881,27,15,42
RM54_HUMAN,0.637,0.556,0.875,1.0,0.042,-0.491,0.137052,18,24,42
CCD40_HUMAN,0.63,0.81,0.571,0.952,0.286,-0.192,0.151607,21,21,42
ERMIN_HUMAN,0.629,0.794,0.5,0.971,0.125,0.5,0.274978,34,8,42
VMP1_HUMAN,0.62,0.684,0.652,1.0,0.13,-0.442,0.188822,19,23,42
HMGX4_HUMAN,0.619,0.677,0.636,0.968,0.091,0.207,0.2525,31,11,42
P55G_HUMAN,0.616,0.788,0.556,0.97,0.111,0.16,0.297312,33,9,42
MED31_HUMAN,0.615,0.923,0.375,0.962,0.062,0.236,0.218593,26,16,42
TT21A_HUMAN,0.607,0.65,0.682,1.0,0.0,0.295,0.24157,20,22,42
TXND6_HUMAN,0.597,0.333,0.917,1.0,0.0,0.262,0.291525,18,24,42
RNH1_HUMAN,0.595,0.63,0.667,1.0,0.067,0.196,0.318522,27,15,42
QSER1_HUMAN,0.592,1.0,0.25,1.0,0.25,0.2,0.365532,30,12,42
ALPK1_HUMAN,0.589,0.679,0.571,1.0,0.0,0.111,0.357302,28,14,42
HV316_HUMAN,0.585,0.524,0.667,1.0,0.0,-0.195,0.351976,21,21,42
MEX3A_HUMAN,0.583,0.3,1.0,0.967,0.167,0.211,0.411448,30,12,42
P5CR2_HUMAN,0.581,0.4,0.917,1.0,0.0,0.165,0.427483,30,12,42
MPND_HUMAN,0.577,0.522,0.684,1.0,0.105,0.243,0.40432,23,19,42
PCP4_HUMAN,0.566,0.682,0.5,1.0,0.0,-0.223,0.47291,22,20,42
CO2A1_HUMAN,0.556,0.333,0.952,0.952,0.048,0.56,0.546018,21,21,42
TBX2_HUMAN,0.555,0.571,0.629,1.0,0.029,0.363,0.667561,7,35,42
UNC5C_HUMAN,0.551,0.304,0.895,0.957,0.105,0.272,0.578243,23,19,42
SCUB2_HUMAN,0.544,0.619,0.571,1.0,0.143,-0.103,0.632679,21,21,42
EDNRB_HUMAN,0.539,0.292,0.944,1.0,0.056,-0.256,0.674945,24,18,42
ECT2_HUMAN,0.538,0.718,0.667,1.0,0.0,-0.281,0.854181,39,3,42
SYTL2_HUMAN,0.538,0.481,0.733,1.0,0.0,-0.111,0.693766,27,15,42
FRM4A_HUMAN,0.538,0.586,0.615,1.0,0.077,0.104,0.703276,29,13,42
KAT5_HUMAN,0.528,0.429,0.762,0.952,0.048,0.06,0.762752,21,21,42
KAZD1_HUMAN,0.524,0.5,0.731,1.0,0.0,0.015,0.805639,16,26,42
RELL1_HUMAN,0.522,0.826,0.368,1.0,0.158,0.13,0.820085,23,19,42
WIPF3_HUMAN,0.519,0.5,0.75,0.962,0.062,0.03,0.845977,26,16,42
ANR11_HUMAN,0.517,0.391,0.737,1.0,0.105,0.065,0.859591,23,19,42
TP4AP_HUMAN,0.509,0.345,0.846,1.0,0.0,-0.001,0.934947,29,13,42
RGMA_HUMAN,0.501,0.471,0.72,1.0,0.0,0.064,1.0,17,25,42
SN_HUMAN,0.501,0.913,0.158,0.957,0.053,-0.038,1.0,23,19,42
HXA11_HUMAN,0.87,1.0,0.667,1.0,0.667,-1.154,0.00035,11,30,41
CILK1_HUMAN,0.826,0.722,0.87,1.0,0.0,-1.249,0.00041,18,23,41
SEM3E_HUMAN,0.82,0.667,0.857,0.963,0.429,1.236,0.000923,27,14,41
ITB6_HUMAN,0.795,0.781,0.889,1.0,0.111,1.176,0.007779,32,9,41
FAN1_HUMAN,0.777,0.958,0.588,0.958,0.588,-1.415,0.00291,24,17,41
PGCB_HUMAN,0.739,0.6,0.889,1.0,0.167,-0.749,0.090966,5,36,41
PCX4_HUMAN,0.738,0.556,0.857,0.963,0.071,0.599,0.01387,27,14,41
TEKT2_HUMAN,0.724,0.5,0.905,0.95,0.19,1.803,0.014741,20,21,41
RM02_HUMAN,0.71,0.609,0.833,0.957,0.056,-0.647,0.023063,23,18,41
CTF8_HUMAN,0.709,0.865,0.75,0.973,0.25,0.762,0.187637,37,4,41
TMPS4_HUMAN,0.708,0.788,0.625,1.0,0.0,0.625,0.072558,33,8,41
R3HCL_HUMAN,0.706,0.714,0.692,0.964,0.308,0.769,0.036867,28,13,41
ATS7_HUMAN,0.69,0.724,0.667,0.966,0.167,-0.649,0.060546,29,12,41
SPT2_HUMAN,0.688,0.781,0.556,0.969,0.333,0.395,0.091971,32,9,41
LRRT1_HUMAN,0.684,0.636,0.789,1.0,0.0,0.474,0.045496,22,19,41
MCEM1_HUMAN,0.682,0.682,0.684,0.955,0.158,0.549,0.048393,22,19,41
FZD1_HUMAN,0.682,0.867,0.5,1.0,0.346,-0.354,0.056366,15,26,41
GPTC4_HUMAN,0.679,0.7,0.727,1.0,0.091,0.509,0.08519,30,11,41
MALD3_HUMAN,0.67,0.75,0.615,0.964,0.308,-0.659,0.084885,28,13,41
IL18R_HUMAN,0.667,0.9,0.429,0.95,0.238,-0.511,0.069878,20,21,41
STAR9_HUMAN,0.651,0.632,0.773,1.0,0.045,0.281,0.102254,19,22,41
RM45_HUMAN,0.645,0.333,0.957,1.0,0.043,-0.445,0.118032,18,23,41
RM47_HUMAN,0.645,0.85,0.476,0.95,0.19,-0.273,0.114574,20,21,41
PADI1_HUMAN,0.643,0.696,0.667,0.957,0.167,-0.381,0.124339,23,18,41
NPNT_HUMAN,0.635,0.625,0.765,0.958,0.176,0.315,0.149239,24,17,41
EAF1_HUMAN,0.625,0.344,1.0,1.0,0.0,0.29,0.263505,32,9,41
TNKS1_HUMAN,0.614,0.857,0.45,0.952,0.25,-0.455,0.215384,21,20,41
CC085_HUMAN,0.61,0.353,0.917,1.0,0.125,0.514,0.238958,17,24,41
GNT2A_HUMAN,0.61,0.68,0.625,1.0,0.0,-0.336,0.244997,25,16,41
RM15_HUMAN,0.61,0.562,0.76,1.0,0.0,-0.179,0.244997,16,25,41
PTH_HUMAN,0.6,0.692,0.6,1.0,0.067,0.212,0.297382,26,15,41
TRDMT_HUMAN,0.598,0.576,0.75,1.0,0.0,0.121,0.40886,33,8,41
INO80_HUMAN,0.594,0.478,0.833,1.0,0.0,0.129,0.311821,23,18,41
LTBP3_HUMAN,0.588,0.333,0.882,0.958,0.059,0.344,0.34751,24,17,41
PDIP2_HUMAN,0.586,0.364,1.0,1.0,0.053,-0.328,0.353343,22,19,41
WNT2_HUMAN,0.58,0.923,0.357,1.0,0.143,-0.165,0.424596,13,28,41
DHB7_HUMAN,0.577,0.632,0.636,1.0,0.0,-0.162,0.410197,19,22,41
MMP25_HUMAN,0.572,0.242,1.0,1.0,0.125,0.287,0.5499,33,8,41
ANKH_HUMAN,0.569,0.5,0.852,1.0,0.0,-0.208,0.48326,14,27,41
HRH1_HUMAN,0.568,0.938,0.28,1.0,0.08,0.196,0.478795,16,25,41
PK3CG_HUMAN,0.568,0.556,0.652,1.0,0.087,0.123,0.470027,18,23,41
SNX14_HUMAN,0.567,0.905,0.3,0.952,0.2,0.174,0.473216,21,20,41
FYN_HUMAN,0.562,0.467,0.846,1.0,0.038,-0.14,0.524734,15,26,41
CYTS_HUMAN,0.556,0.286,0.963,1.0,0.111,-0.458,0.573024,14,27,41
CFA57_HUMAN,0.556,0.667,0.522,1.0,0.043,-0.175,0.554465,18,23,41
DDT4L_HUMAN,0.552,0.688,0.48,1.0,0.0,-0.225,0.58377,16,25,41
VEGFA_HUMAN,0.544,1.0,0.333,1.0,0.333,0.289,0.832083,38,3,41
NET4_HUMAN,0.543,0.826,0.389,0.957,0.111,0.29,0.645709,23,18,41
SIR3_HUMAN,0.542,0.455,0.767,1.0,0.0,-0.118,0.691197,11,30,41
ZBT17_HUMAN,0.54,0.429,0.85,0.952,0.05,0.148,0.666939,21,20,41
GNAZ_HUMAN,0.537,0.529,0.708,1.0,0.0,0.033,0.701193,17,24,41
TNC18_HUMAN,0.536,0.192,1.0,1.0,0.0,0.103,0.714814,26,15,41
M3K21_HUMAN,0.533,0.423,0.8,1.0,0.133,-0.146,0.735113,26,15,41
VEZF1_HUMAN,0.531,0.524,0.65,1.0,0.05,-0.066,0.744405,21,20,41
TMM25_HUMAN,0.529,0.684,0.455,1.0,0.091,-0.19,0.763674,19,22,41
LNX1_HUMAN,0.529,0.207,1.0,0.966,0.167,0.25,0.785463,29,12,41
ASB3_HUMAN,0.522,0.64,0.5,0.96,0.125,0.024,0.82029,25,16,41
ODAD2_HUMAN,0.517,0.278,0.913,1.0,0.043,-0.009,0.864415,18,23,41
IFRD1_HUMAN,0.512,0.333,0.87,1.0,0.043,0.066,0.905896,18,23,41
PKHJ1_HUMAN,0.51,0.406,0.778,1.0,0.0,-0.053,0.937237,32,9,41
RT02_HUMAN,0.505,0.556,0.652,1.0,0.0,0.135,0.968567,18,23,41
TM168_HUMAN,0.5,0.474,0.682,1.0,0.045,-0.086,1.0,19,22,41
TTK_HUMAN,0.947,0.895,1.0,1.0,0.5,1.543,0.023077,38,2,40
R4RL1_HUMAN,0.88,1.0,0.704,1.0,0.704,-1.353,0.000123,13,27,40
UBP51_HUMAN,0.84,0.762,1.0,1.0,0.105,0.925,0.000256,21,19,40
GLDN_HUMAN,0.83,0.667,0.929,1.0,0.286,-0.963,0.001109,12,28,40
BCL3_HUMAN,0.824,0.968,0.667,0.968,0.667,0.831,0.003557,31,9,40
DYRK2_HUMAN,0.821,0.933,0.6,1.0,0.44,-1.332,0.000801,15,25,40
AXIN1_HUMAN,0.79,0.931,0.636,0.966,0.455,0.79,0.005325,29,11,40
ES8L3_HUMAN,0.788,0.885,0.643,0.962,0.214,1.053,0.003044,26,14,40
TDRKH_HUMAN,0.765,0.76,0.8,0.96,0.267,0.513,0.005679,25,15,40
NDUA3_HUMAN,0.724,0.625,0.792,1.0,0.167,-0.679,0.018252,16,24,40
MOONR_HUMAN,0.72,0.571,0.885,1.0,0.0,-1.5,0.024176,14,26,40
CBX2_HUMAN,0.707,0.531,1.0,1.0,0.125,0.672,0.075566,32,8,40
SNPC2_HUMAN,0.703,0.542,0.875,0.958,0.25,0.49,0.032386,24,16,40
SDF1_HUMAN,0.702,0.75,0.714,1.0,0.107,-0.709,0.046349,12,28,40
SYHM_HUMAN,0.702,0.556,0.818,1.0,0.318,-0.489,0.030671,18,22,40
RIPK4_HUMAN,0.7,0.367,1.0,1.0,0.0,0.415,0.063103,30,10,40
TOPRS_HUMAN,0.689,0.389,0.955,1.0,0.227,0.765,0.042828,18,22,40
EPM2A_HUMAN,0.672,0.8,0.56,1.0,0.12,-0.469,0.073779,15,25,40
NMES1_HUMAN,0.664,0.583,0.812,1.0,0.0,-0.259,0.084439,24,16,40
SOX13_HUMAN,0.648,0.462,0.929,1.0,0.0,0.283,0.129252,26,14,40
MAZ_HUMAN,0.629,0.538,0.929,0.962,0.071,0.304,0.187315,26,14,40
T126B_HUMAN,0.629,0.6,0.84,1.0,0.04,-0.348,0.179925,15,25,40
Z385A_HUMAN,0.624,0.6,0.667,1.0,0.067,0.325,0.198753,25,15,40
RNC_HUMAN,0.624,0.8,0.467,0.96,0.133,-0.23,0.198753,25,15,40
LV312_HUMAN,0.619,0.867,0.4,1.0,0.08,-0.418,0.218983,15,25,40
KAPCG_HUMAN,0.601,0.696,0.588,1.0,0.0,0.164,0.28596,23,17,40
RN150_HUMAN,0.599,0.929,0.346,1.0,0.0,-0.207,0.314105,14,26,40
MEF2A_HUMAN,0.591,0.5,0.75,1.0,0.0,-0.269,0.340858,24,16,40
KHK_HUMAN,0.571,0.417,0.786,1.0,0.107,0.238,0.487945,12,28,40
IQCB1_HUMAN,0.558,0.655,0.545,1.0,0.0,0.137,0.585599,29,11,40
WWP1_HUMAN,0.558,0.5,0.833,1.0,0.0,-0.081,0.540741,22,18,40
OTUD5_HUMAN,0.557,0.792,0.438,1.0,0.0,0.128,0.5528,24,16,40
PCDBE_HUMAN,0.556,0.409,0.889,1.0,0.0,0.163,0.558879,22,18,40
SMRD3_HUMAN,0.549,0.455,0.759,1.0,0.034,0.134,0.649574,11,29,40
SCD_HUMAN,0.542,0.964,0.25,0.964,0.25,0.171,0.690306,28,12,40
NMNA3_HUMAN,0.537,1.0,0.286,1.0,0.286,0.005,0.812021,5,35,40
NOSTN_HUMAN,0.534,0.381,0.789,0.952,0.158,-0.1,0.72477,21,19,40
MUC3B_HUMAN,0.534,0.167,1.0,1.0,0.062,-0.256,0.73002,24,16,40
RGPD5_HUMAN,0.527,0.387,0.778,0.968,0.111,-0.099,0.82064,31,9,40
GDE1_HUMAN,0.523,0.792,0.375,1.0,0.0,0.062,0.814467,24,16,40
S12A6_HUMAN,0.523,0.188,1.0,1.0,0.0,-0.03,0.814467,16,24,40
FAM3A_HUMAN,0.514,0.923,0.286,1.0,0.0,0.063,0.898463,26,14,40
KLF5_HUMAN,0.513,0.967,0.2,0.967,0.2,0.144,0.912947,30,10,40
MEST_HUMAN,0.511,1.0,0.19,1.0,0.19,0.105,0.913729,19,21,40
CDCA3_HUMAN,0.986,0.973,1.0,0.973,1.0,1.69,0.005398,37,2,39
H2B3B_HUMAN,0.893,0.743,1.0,1.0,0.5,2.513,0.007173,35,4,39
EGFL6_HUMAN,0.847,1.0,0.619,1.0,0.619,-1.978,0.000237,18,21,39
ABHD5_HUMAN,0.815,0.71,0.875,0.968,0.25,0.842,0.005272,31,8,39
TYW3_HUMAN,0.8,0.625,0.933,1.0,0.2,0.938,0.001914,24,15,39
MET25_HUMAN,0.79,0.759,0.8,0.966,0.4,0.738,0.007239,29,10,39
LAYN_HUMAN,0.763,0.737,0.8,1.0,0.05,-0.898,0.005179,19,20,39
PGAP1_HUMAN,0.754,1.0,0.5,1.0,0.5,-0.528,0.036613,7,32,39
RSPH3_HUMAN,0.754,0.643,0.76,1.0,0.36,0.749,0.009569,14,25,39
CBAR2_HUMAN,0.746,0.765,0.636,1.0,0.182,0.595,0.009557,17,22,39
PEX6_HUMAN,0.735,0.593,0.833,1.0,0.0,0.642,0.021596,27,12,39
SYYM_HUMAN,0.734,0.786,0.72,1.0,0.0,-0.464,0.017029,14,25,39
STS_HUMAN,0.695,0.636,0.857,1.0,0.0,-0.429,0.063317,11,28,39
FYB2_HUMAN,0.69,0.765,0.545,1.0,0.045,-0.656,0.045857,17,22,39
SACS_HUMAN,0.675,0.556,0.857,1.0,0.048,0.322,0.065001,18,21,39
PLEK2_HUMAN,0.674,0.781,0.571,1.0,0.0,0.538,0.16226,32,7,39
DGCR6_HUMAN,0.669,0.769,0.615,0.962,0.077,0.342,0.092325,26,13,39
TGFR1_HUMAN,0.663,0.538,0.923,1.0,0.0,-0.359,0.104445,13,26,39
PCKGC_HUMAN,0.655,0.897,0.6,1.0,0.0,-0.74,0.152353,29,10,39
AF17_HUMAN,0.654,0.28,1.0,0.96,0.214,0.395,0.117274,25,14,39
ENTP2_HUMAN,0.653,0.737,0.6,1.0,0.0,0.445,0.106179,19,20,39
ZNHI3_HUMAN,0.642,0.741,0.583,1.0,0.083,0.404,0.166199,27,12,39
RT18B_HUMAN,0.637,0.571,0.76,1.0,0.08,-0.477,0.164329,14,25,39
